,source,published,title,abstract,type,scrapper,label,query_date,query_pattern
2246,The Weekly SOURCE,"Wed, 30 Sep 2020 07:00:00 GMT",Janet Anderson grilled over regulator’s ‘inaction’ on aged care homes with COVID outbreaks at Senate enquiry - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2247,ABC News,"Mon, 21 Sep 2020 07:00:00 GMT",Melbourne aged care home defends 'special high tea' despite coronavirus concerns - ABC News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2248,The Weekly SOURCE,"Tue, 08 Sep 2020 07:00:00 GMT","Aged care home death toll falls by 1,000 despite COVID: The Australian - The Weekly SOURCE",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2249,The Weekly SOURCE,"Thu, 24 Sep 2020 07:00:00 GMT",Gary Barnier’s February report says 50 aged care providers to walk away from the sector in 2020 – Government not set up to identify $5.3 billion RAD risk - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2250,Australian Government Department of Health,"Thu, 24 Sep 2020 07:00:00 GMT",What we're doing about cancer - Australian Government Department of Health,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2251,The Conversation,"Thu, 03 Sep 2020 07:00:00 GMT","Politics with Michelle Grattan: Chris Bowen on the recession, aged care and priorities for health policy - The Conversation",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2252,The Guardian,"Mon, 07 Sep 2020 07:00:00 GMT",Revealed: more than 40% of Victorian coronavirus aged-care deaths were residents in just 10 homes - The Guardian,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2253,Lawyer Monthly Magazine,"Tue, 08 Sep 2020 07:00:00 GMT",Are Nursing Homes Liable for Slips and Falls? - Lawyer Monthly Magazine,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2254,Monash Lens,"Wed, 23 Sep 2020 07:00:00 GMT",The social determinants of health in COVID-19 recovery – Monash Lens - Monash Lens,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2255,Adelaide Advertiser,"Thu, 03 Sep 2020 07:00:00 GMT",Aged care shackles remain as ‘last resort’ - Adelaide Advertiser,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2256,The Age,"Thu, 17 Sep 2020 07:00:00 GMT",Aged care homes 'face insolvency' as occupancy drop dents deposits - The Age,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2257,Australian Ageing Agenda,"Wed, 09 Sep 2020 07:00:00 GMT",Half of resi aged care providers financially viable: RC report - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2258,Australian Ageing Agenda,"Thu, 17 Sep 2020 07:00:00 GMT",AAG calls for government to act as aged care steward - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2259,Australian Ageing Agenda,"Wed, 16 Sep 2020 07:00:00 GMT",Strengths of Gen Z aged care managers for 2020s - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2260,Australian Ageing Agenda,"Wed, 23 Sep 2020 07:00:00 GMT",Unions launch campaign to “fix” aged care - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2261,Australian Ageing Agenda,"Fri, 25 Sep 2020 07:00:00 GMT",Webinar explores aged care education needs - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2262,Crikey,"Thu, 24 Sep 2020 07:00:00 GMT",Aged care royal commission eyes Mable app investigation - Crikey,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2263,Talking Aged Care,"Wed, 16 Sep 2020 07:00:00 GMT",How to future proof your aged care organisation (beyond COVID) - Talking Aged Care,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2264,The Weekly SOURCE,"Tue, 08 Sep 2020 07:00:00 GMT",Multicultural peak body calls for permanent residency for aged care workers on COVID frontline - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2265,Daily Telegraph,"Fri, 25 Sep 2020 07:00:00 GMT",NSW aged care bosses cry poor despite sitting on millions - Daily Telegraph,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2266,Crikey,"Mon, 21 Sep 2020 07:00:00 GMT",Mable aged care app investors tied to Liberal Party and News Corp - Crikey,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2267,Daily Telegraph,"Thu, 03 Sep 2020 07:00:00 GMT",REVEALED: Full list of NSW’s non-compliant aged care homes - Daily Telegraph,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2268,ABC News,"Tue, 08 Sep 2020 07:00:00 GMT","More than 30 coronavirus complaints in five months, but just one spot check for Tasmanian aged care - ABC News",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2269,HelloCare,"Tue, 01 Sep 2020 07:00:00 GMT",“We got Rosalie out of aged care” - HelloCare,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2270,The Age,"Sat, 12 Sep 2020 07:00:00 GMT",First link made between hotel quarantine outbreak and aged care - The Age,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2271,Australian Ageing Agenda,"Wed, 09 Sep 2020 07:00:00 GMT",How a pandemic changed home care - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2272,The Age,"Thu, 24 Sep 2020 07:00:00 GMT",'Where's my husband?': Doctor reveals trauma of aged care residents amid COVID outbreak - The Age,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2273,The Guardian,"Sun, 06 Sep 2020 07:00:00 GMT",'I want answers': family of Melbourne aged care Covid victims call for coronial inquest into their deaths - The Guardian,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2274,The Weekly SOURCE,"Fri, 11 Sep 2020 07:00:00 GMT",My Aged Care website takes out Good Design Award – but what is the public awareness of the portal? - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2275,The Guardian Australia,"Thu, 10 Sep 2020 07:00:00 GMT",'My dad shouldn’t have died': daughter says her warnings to aged care home on Covid masks were brushed aside - The Guardian Australia,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2276,Australian Ageing Agenda,"Fri, 25 Sep 2020 07:00:00 GMT",10th dementia unit completed - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2277,ABC News,"Thu, 03 Sep 2020 07:00:00 GMT","Victoria records 81 new coronavirus cases and 59 deaths, including historical aged care fatalities - ABC News",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2278,Sydney Morning Herald,"Sat, 12 Sep 2020 07:00:00 GMT",Aged care deaths fall during pandemic with influenza at record lows - Sydney Morning Herald,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2279,The Age,"Thu, 17 Sep 2020 07:00:00 GMT","'Died of neglect': Family anger over aged care death, not by COVID - The Age",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2280,The Weekly SOURCE,"Fri, 04 Sep 2020 07:00:00 GMT",Royal Commission highlights complete failure of bureaucrats: key takeaways from the home care hearings - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2281,The Weekly SOURCE,"Tue, 15 Sep 2020 07:00:00 GMT",Sydney Presbyterian Aged Care worker pleads guilty of assaults - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2282,The Guardian Australia,"Wed, 16 Sep 2020 07:00:00 GMT","Wealthier older Australians should pay more for aged care, Peter Costello says - The Guardian Australia",null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2283,The Guardian,"Wed, 23 Sep 2020 07:00:00 GMT",Melbourne aged care: dying mother with Alzheimer's spent final weeks of life separated from family - The Guardian,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2284,The Weekly SOURCE,"Sat, 12 Sep 2020 07:00:00 GMT",Royal Commission brings out the big guns: Paul Keating and Peter Costello to give evidence at funding and financing hearing - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2285,The Weekly SOURCE,"Fri, 11 Sep 2020 07:00:00 GMT",Sydney aged care home forced into lockdown after ambulance took three residents to known ‘hotspot’ hospital – ignoring pleas from staff to transfer elsewhere - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2286,The Examiner,"Tue, 08 Sep 2020 07:00:00 GMT",Launceston startup Gretel Analytics aiding aged care safety - The Examiner,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2287,ABC News,"Tue, 08 Sep 2020 07:00:00 GMT",Thousands die waiting for funds in already approved homecare packages - ABC News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2288,ABC News,"Wed, 09 Sep 2020 07:00:00 GMT",Aged care staff from largest coronavirus outbreak in Victoria say PPE should have been provided earlier - ABC News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2289,news.com.au,"Wed, 16 Sep 2020 07:00:00 GMT",‘Irrational’: Sceptical doctor slams virus plan - news.com.au,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2290,Talking Aged Care,"Fri, 04 Sep 2020 07:00:00 GMT",Australians on the aged pension struggling to meet rent - Talking Aged Care,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2291,Australian Ageing Agenda,"Wed, 09 Sep 2020 07:00:00 GMT",Development of guide to improve psychotropics use underway - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2292,Australian Ageing Agenda,"Thu, 24 Sep 2020 07:00:00 GMT",ACFI-style funding proposed for home care - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2293,Australian Ageing Agenda,"Fri, 11 Sep 2020 07:00:00 GMT",First Australian definitions for wellness and reablement released - Australian Ageing Agenda,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2294,The Weekly SOURCE,"Sat, 26 Sep 2020 07:00:00 GMT",Care can’t wait: AMA and ANMF join forces to lobby Federal Government on national aged care COVID response centre – plus staff ratios and transparency - The Weekly SOURCE,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
2295,9News,"Thu, 24 Sep 2020 07:00:00 GMT",Aged care watchdog investigating Melbourne party showing staff without PPE - 9News,null,grey_lit:title,news_scrapper_2.py,aged_care,20220929T203518,"q=""aged%20care""%20AND%20%20(injury%20OR%20safety%20OR%20health%20OR%20accident%20OR%20stress%20OR%20risk%20OR%20ohs)+before:2020-09-30+after:2020-09-01"
